snt_id,sdr,sdr_i,si-snr,si-snr_i
tensor(0),11.99948312377779,11.955201974764138,11.594426155090332,11.61465835571289
tensor(0),4.733749748050633,4.757201971861585,3.571939706802368,3.6754708290100098
tensor(0),6.741391152027445,6.690551590733996,5.3913254737854,5.404886722564697
tensor(0),6.010384725862486,12.548263126020789,-28.92459487915039,-7.415853500366211
tensor(0),-1.5102709234505518,-4.430952546629976,-8.750946998596191,6.900185585021973
tensor(0),1.4485529827173917,1.1674753114440124,0.8710243701934814,0.6564264297485352
tensor(0),7.525313667206968,7.571523041165273,6.544144630432129,6.629767894744873
tensor(0),-10.904362842481572,-6.953327365995939,-18.82183837890625,-10.378360748291016
tensor(0),5.8366912518452025,5.850284127287279,5.495338439941406,5.545341968536377
tensor(0),1.020243804690482,0.9312626552257477,-1.444887399673462,-1.408783197402954
tensor(0),-2.544203587029423,-3.4156832044031953,-4.78622579574585,-5.166646957397461
tensor(0),8.506756597018281,8.521606238791804,7.290524482727051,7.3538031578063965
tensor(0),4.341239434306756,4.302522256022857,4.026045799255371,4.036898612976074
tensor(0),1.9923676262808652,-5.274215937035557,-16.21126937866211,-15.041439056396484
tensor(0),1.8987261853125137,1.6979356481299455,-0.08732175827026367,1.8158879280090332
tensor(0),8.90994038375956,8.737818497150952,8.021017074584961,8.006082534790039
tensor(0),3.6866949636420894,3.7798174831390083,3.298755645751953,3.4406826496124268
tensor(0),2.3789662089610637,1.1927255762800417,0.4962949752807617,0.5817346572875977
tensor(0),8.479141201145758,8.472093583835623,7.534352779388428,7.552001953125
tensor(0),5.924626745752061,5.880178095255875,4.704303741455078,4.674602508544922
tensor(0),-10.567777169867632,-13.387773184936336,-26.975400924682617,-13.498132705688477
tensor(0),1.4432848709700585,1.4176958533317063,0.93638014793396,0.932157039642334
tensor(0),0.8763859653699633,0.8218926773661797,-0.830903172492981,-0.8548141717910767
tensor(0),-12.97874029595086,-16.889795298027167,-33.389801025390625,-14.414772033691406
tensor(0),-8.35562434012244,-13.849328741487119,-24.85150718688965,-15.949224472045898
tensor(0),-4.285934374987975,-7.268305328365538,-13.118542671203613,-9.612853050231934
tensor(0),7.476943913516571,6.918331030564005,6.6530561447143555,6.703578948974609
tensor(0),5.415727165538663,5.367789226155503,4.717530250549316,4.7364606857299805
tensor(0),10.339449951421518,10.205394745404657,9.695148468017578,9.654678344726562
tensor(0),7.1926947555478105,7.062641055880848,6.231520652770996,6.1440534591674805
avg,2.434394763027716,1.8126941386310336,-2.7040036876996356,0.41061601241429646
